Domain_Code,Domain,Area_Code_M49,Area,Element_Code,Element,Item_Code,Item,Year_Code,Year,Unit,Value,Flag,Flag_Description,Note
MK,Macro Indicators,31,Azerbaijan,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2022,2022,million USD,56684.919499,X,Figure from external organization,,,
MK,Macro Indicators,31,Azerbaijan,6110,Value US$,22008,Gross Domestic Product,2023,2023,million USD,72356.176471,X,Figure from external organization,,,
MK,Macro Indicators,31,Azerbaijan,6119,Value US$ per capita,22008,Gross Domestic Product,2023,2023,USD,7012.47576,X,Figure from external organization,,,
MK,Macro Indicators,31,Azerbaijan,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2023,2023,USD,5553.45362,X,Figure from external organization,,,
MK,Macro Indicators,31,Azerbaijan,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2023,2023,million USD,57301.684013,X,Figure from external organization,,,
MK,Macro Indicators,31,Azerbaijan,6110,Value US$,22008,Gross Domestic Product,2024,2024,million USD,74241.704325,E,Estimated value,,,
MK,Macro Indicators,31,Azerbaijan,6119,Value US$ per capita,22008,Gross Domestic Product,2024,2024,USD,7182.426129,E,Estimated value,,,
MK,Macro Indicators,31,Azerbaijan,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2024,2024,USD,5769.285431,E,Estimated value,,,
MK,Macro Indicators,31,Azerbaijan,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2024,2024,million USD,59634.665982,E,Estimated value,,,
MK,Macro Indicators,44,Bahamas,6110,Value US$,22008,Gross Domestic Product,2022,2022,million USD,13136.383734,X,Figure from external organization,,,
MK,Macro Indicators,44,Bahamas,6119,Value US$ per capita,22008,Gross Domestic Product,2022,2022,USD,33044.305731,X,Figure from external organization,,,
MK,Macro Indicators,44,Bahamas,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2022,2022,USD,30399.98511,X,Figure from external organization,,,
MK,Macro Indicators,44,Bahamas,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2022,2022,million USD,12085.164481,X,Figure from external organization,,,
MK,Macro Indicators,44,Bahamas,6110,Value US$,22008,Gross Domestic Product,2023,2023,million USD,14338.472777,X,Figure from external organization,,,
MK,Macro Indicators,44,Bahamas,6119,Value US$ per capita,22008,Gross Domestic Product,2023,2023,USD,35896.392021,X,Figure from external organization,,,
MK,Macro Indicators,44,Bahamas,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2023,2023,USD,31053.687363,X,Figure from external organization,,,
MK,Macro Indicators,44,Bahamas,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2023,2023,million USD,12404.100407,X,Figure from external organization,,,
MK,Macro Indicators,44,Bahamas,6110,Value US$,22008,Gross Domestic Product,2024,2024,million USD,14865.67429,E,Estimated value,,,
MK,Macro Indicators,44,Bahamas,6119,Value US$ per capita,22008,Gross Domestic Product,2024,2024,USD,37045.362724,E,Estimated value,,,
MK,Macro Indicators,44,Bahamas,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2024,2024,USD,31955.437332,E,Estimated value,,,
MK,Macro Indicators,44,Bahamas,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2024,2024,million USD,12823.173759,E,Estimated value,,,
MK,Macro Indicators,48,Bahrain,6110,Value US$,22008,Gross Domestic Product,2022,2022,million USD,44371.542553,X,Figure from external organization,,,
MK,Macro Indicators,48,Bahrain,6119,Value US$ per capita,22008,Gross Domestic Product,2022,2022,USD,28935.591074,X,Figure from external organization,,,
MK,Macro Indicators,48,Bahrain,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2022,2022,USD,23422.390174,X,Figure from external organization,,,
MK,Macro Indicators,48,Bahrain,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2022,2022,million USD,35917.275014,X,Figure from external organization,,,
MK,Macro Indicators,48,Bahrain,6110,Value US$,22008,Gross Domestic Product,2023,2023,million USD,44662.452721,X,Figure from external organization,,,
MK,Macro Indicators,48,Bahrain,6119,Value US$ per capita,22008,Gross Domestic Product,2023,2023,USD,28453.484338,X,Figure from external organization,,,
MK,Macro Indicators,48,Bahrain,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2023,2023,USD,23480.954556,X,Figure from external organization,,,
MK,Macro Indicators,48,Bahrain,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2023,2023,million USD,36857.244274,X,Figure from external organization,,,
MK,Macro Indicators,48,Bahrain,6110,Value US$,22008,Gross Domestic Product,2024,2024,million USD,46155.744975,E,Estimated value,,,
MK,Macro Indicators,48,Bahrain,6119,Value US$ per capita,22008,Gross Domestic Product,2024,2024,USD,28720.816437,E,Estimated value,,,
MK,Macro Indicators,48,Bahrain,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2024,2024,USD,23626.741124,E,Estimated value,,,
MK,Macro Indicators,48,Bahrain,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2024,2024,million USD,37969.318884,E,Estimated value,,,
MK,Macro Indicators,50,Bangladesh,6110,Value US$,22008,Gross Domestic Product,2022,2022,million USD,432906.065148,X,Figure from external organization,,,
MK,Macro Indicators,50,Bangladesh,6119,Value US$ per capita,22008,Gross Domestic Product,2022,2022,USD,2555.753621,X,Figure from external organization,,,
MK,Macro Indicators,50,Bangladesh,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2022,2022,USD,2153.916279,X,Figure from external organization,,,
