age_yr;family_org;exp_yr;mid;downstream;acreage_sqm;yield_kg;labour_org;seed_kg;manure_kg;log_acreage;log_yield;log_labour;log_seed;log_manure;d1_1;d1_2;d1_3;d1_4;d2_1;d2_2;d2_3;d2_4;d2_5;d3_1;d3_2;d3_3;d3_4;d4_1;d4_2;d4_3;d4_4;e1_1;e1_2;e1_3;e1_4;e2_1;e2_2;e2_3;e2_4;e2_5;e3_1;e3_2;e3_3;e3_4;f1_1;f1_2;f1_3;f1_4;f2_1;f2_2;f2_3;f2_4;f3_1;f3_2;f3_3;f3_4;f3_5;g1_1;g1_2;g1_3;g1_4;g1_5;g2_1;g2_2;g2_3;g2_4;adaptasi1_1;adaptasi1_2;adaptasi1_3;lingkungan2_1;lingkungan2_2;mitigasi3_1;mitigasi3_2;mitigasi3_3;mitigasi3_4;mitigasi3_5;produksi4_1;produksi4_2;produksi4_3;produksi4_4;produksi4_5;sosial5_1;sosial5_2;sosial5_3;ekonomi6_1;ekonomi6_2;ekonomi6_3;ekonomi6_4;ekonomi6_5;ekonomi6_6
50;4;15;1;0;20000;11500;1;74;1500;4.30102999566398;4.06069784035361;0;1.86923171973098;3.17609125905568;3.29930058871261;2.54320250946164;3.33136848638446;2.52124561291124;2.22968699326937;2.30413729102943;2.18594503766934;2.23745981113385;2.28323413237892;3.1322696687897;2.58593933232526;3.58493271188774;2.43959482877361;4.11256210180924;4.0084586492562;4.22171297963188;3.60952280611687;2.77800192451502;2.24720222864421;2.13161221186729;2.18716124235017;2.08858216452189;2.14572790578305;2.14988140028723;2.36735499135022;2.0216462429411;2.29963817688237;2.20505496578415;2.18360252716324;2.21240122373237;2.47972427536165;2.5628832159573;2.47541720935374;2.36706545328246;2.8786203527613;3.69916605436049;4.4868514378954;2.76673291161913;2.25494251102376;3.97858642299128;3.36761859499357;3.53975702854426;3.91202946372234;3.92476742236085;2.38080044094893;2.38496754694837;2.36312148816913;2.12896031990924;2.86889033290433;2.22453451561005;1;1;3.400244;1;1;1;1;2.302462;4.253712;3.08235;1;1;2.605249;3.573757;1;1;1;2.075129;1;1;3.361935;3.188445;2.417717;3.323561;3.259124;3.404671
69;2;40;1;0;20000;11200;1;65;1100;4.30102999566398;4.04921802267018;0;1.81291335664286;3.04139268515822;3.29930058871261;2.54320250946164;3.33136848638446;2.52124561291124;2.22968699326937;2.30413729102943;2.18594503766934;2.23745981113385;2.28323413237892;3.1322696687897;2.58593933232526;3.58493271188774;2.43959482877361;4.11256210180924;4.0084586492562;4.22171297963188;3.60952280611687;2.77800192451502;2.24720222864421;2.13161221186729;2.18716124235017;2.08858216452189;2.14572790578305;2.14988140028723;2.36735499135022;2.0216462429411;2.29963817688237;2.20505496578415;2.18360252716324;2.21240122373237;2.47972427536165;2.5628832159573;2.47541720935374;2.36706545328246;2.8786203527613;3.69916605436049;4.4868514378954;2.76673291161913;2.25494251102376;3.97858642299128;3.36761859499357;3.53975702854426;3.91202946372234;3.92476742236085;2.38080044094893;2.38496754694837;2.36312148816913;2.12896031990924;4.04820219607644;3.33856936219102;1;1;3.400244;1;1;3.030641;1;2.302462;4.253712;3.08235;1;1;2.605249;3.573757;1;1;1;1;1;1;3.361935;3.188445;2.417717;3.323561;3.259124;3.404671
50;3;20;1;0;5000;4100;1;10;225;3.69897000433602;3.61278385671974;0;1;2.35218251811136;3.29930058871261;2.54320250946164;3.33136848638446;2.52124561291124;2.22968699326937;2.30413729102943;2.18594503766934;2.23745981113385;2.28323413237892;3.1322696687897;2.58593933232526;3.58493271188774;2.43959482877361;3.29561717629922;2.43247411919635;2.44594206680838;2.53115219901003;2.77800192451502;2.24720222864421;2.13161221186729;2.18716124235017;2.08858216452189;2.14572790578305;2.14988140028723;2.36735499135022;2.0216462429411;2.29963817688237;2.20505496578415;2.18360252716324;2.21240122373237;2.47972427536165;2.5628832159573;2.47541720935374;2.36706545328246;2.8786203527613;3.69916605436049;4.4868514378954;2.76673291161913;2.25494251102376;3.97858642299128;3.36761859499357;3.53975702854426;3.91202946372234;3.92476742236085;2.38080044094893;2.38496754694837;2.36312148816913;2.12896031990924;2.86889033290433;2.22453451561005;1;1;3.400244;1;1;1;1;2.302462;4.253712;3.08235;2.718569;1;2.605249;3.573757;1;1;1;1;1;1;3.361935;3.188445;2.417717;3.323561;3.259124;3.404671
65;2;30;1;0;20000;14800;1;74;1500;4.30102999566398;4.17026171539496;0;1.86923171973098;3.17609125905568;3.29930058871261;2.54320250946164;3.33136848638446;2.52124561291124;2.94461110793176;2.30413729102943;2.18594503766934;2.23745981113385;2.28323413237892;3.1322696687897;2.58593933232526;3.58493271188774;2.43959482877361;2.41355624326404;2.43247411919635;2.44594206680838;2.53115219901003;2.77800192451502;2.24720222864421;2.13161221186729;2.18716124235017;2.08858216452189;2.14572790578305;2.14988140028723;2.36735499135022;3.37691315818969;2.29963817688237;2.20505496578415;2.18360252716324;2.21240122373237;2.47972427536165;2.5628832159573;2.47541720935374;2.36706545328246;3.78516282478141;2.75680720075089;2.53375234479293;2.76673291161913;3.37905056163788;2.83209444307479;4.50561788521829;2.20635182314303;3.91202946372234;2.33353972899358;4.50997328650962;3.51101002477435;3.32671046779238;3.78621845510159;4.04820219607644;2.22453451561005;1;1;3.400244;1;1;1;1;2.302462;4.253712;3.08235;2.718569;1;2.605249;3.573757;1;1;1;1;1;2.15365;3.361935;3.188445;1;3.323561;3.259124;3.404671
55;2;20;1;0;20000;14800;1;74;1500;4.30102999566398;4.17026171539496;0;1.86923171973098;3.17609125905568;3.29930058871261;2.54320250946164;3.33136848638446;2.52124561291124;2.94461110793176;2.30413729102943;2.18594503766934;2.23745981113385;2.28323413237892;3.1322696687897;2.58593933232526;3.58493271188774;2.43959482877361;2.41355624326404;2.43247411919635;2.44594206680838;2.53115219901003;2.77800192451502;2.24720222864421;2.13161221186729;2.18716124235017;2.08858216452189;2.14572790578305;2.14988140028723;2.36735499135022;2.0216462429411;2.29963817688237;2.20505496578415;2.18360252716324;2.21240122373237;2.47972427536165;2.5628832159573;2.47541720935374;2.36706545328246;3.78516282478141;2.75680720075089;2.53375234479293;2.76673291161913;3.37905056163788;2.83209444307479;4.50561788521829;2.20635182314303;3.91202946372234;2.33353972899358;4.50997328650962;3.51101002477435;3.32671046779238;3.78621845510159;4.04820219607644;2.22453451561005;1;1;1;1;1;1;1;2.302462;4.253712;3.08235;2.718569;1;1;3.573757;1;1;1;1;1;1;3.361935;3.188445;2.417717;3.323561;3.259124;3.404671
60;3;30;1;0;10000;8400;1;37;650;4;3.92427928606188;0;1.56820172406699;2.81291335664286;3.29930058871261;2.54320250946164;3.33136848638446;2.52124561291124;2.94461110793176;2.30413729102943;2.18594503766934;2.23745981113385;2.28323413237892;3.1322696687897;2.58593933232526;3.58493271188774;2.43959482877361;4.11256210180924;4.0084586492562;4.22171297963188;4.53834412237969;2.77800192451502;2.24720222864421;2.13161221186729;2.18716124235017;2.08858216452189;2.14572790578305;2.14988140028723;2.36735499135022;2.63965719851903;2.29963817688237;2.20505496578415;2.18360252716324;2.21240122373237;2.47972427536165;2.5628832159573;2.47541720935374;2.36706545328246;3.78516282478141;2.75680720075089;2.53375234479293;2.76673291161913;3.37905056163788;2.83209444307479;4.50561788521829;2.20635182314303;3.91202946372234;2.33353972899358;4.50997328650962;3.51101002477435;3.32671046779238;3.78621845510159;4.04820219607644;2.22453451561005;1;1;3.400244;1;1;1;1;2.302462;4.253712;3.08235;2.718569;1;2.605249;3.573757;1;1;1;1;1;1;3.361935;3.188445;2.417717;3.323561;3.259124;3.404671
40;3;15;1;0;5000;3800;1;30;175;3.69897000433602;3.57978359661681;0;1.47712125471966;2.24303804868629;3.29930058871261;2.54320250946164;3.33136848638446;2.52124561291124;2.94461110793176;2.30413729102943;2.18594503766934;2.23745981113385;2.28323413237892;3.1322696687897;2.58593933232526;3.58493271188774;2.43959482877361;3.29561717629922;2.43247411919635;2.44594206680838;2.53115219901003;2.77800192451502;2.24720222864421;2.13161221186729;2.18716124235017;2.08858216452189;2.14572790578305;2.14988140028723;2.36735499135022;2.63965719851903;2.29963817688237;2.20505496578415;2.18360252716324;2.21240122373237;2.47972427536165;2.5628832159573;2.47541720935374;2.36706545328246;3.78516282478141;2.75680720075089;2.53375234479293;2.76673291161913;3.37905056163788;2.83209444307479;4.50561788521829;2.20635182314303;3.91202946372234;2.33353972899358;4.50997328650962;3.51101002477435;3.32671046779238;3.78621845510159;4.04820219607644;2.22453451561005;1;1;3.400244;1;1;1;1;2.302462;4.253712;3.08235;2.718569;1;2.605249;3.573757;1;1;1;1;1;1;3.361935;3.188445;2.417717;3.323561;3.259124;3.404671
54;4;15;1;0;10000;5900;1;30;650;4;3.77085201164214;0;1.47712125471966;2.81291335664286;3.29930058871261;2.54320250946164;3.33136848638446;2.52124561291124;2.94461110793176;2.30413729102943;2.18594503766934;2.23745981113385;2.28323413237892;3.1322696687897;2.58593933232526;3.58493271188774;2.43959482877361;4.11256210180924;4.0084586492562;4.22171297963188;3.60952280611687;2.77800192451502;2.24720222864421;2.13161221186729;2.18716124235017;2.08858216452189;2.14572790578305;2.14988140028723;2.36735499135022;2.0216462429411;3.07464677227252;2.20505496578415;2.18360252716324;2.21240122373237;2.47972427536165;2.5628832159573;2.47541720935374;3.51973720280498;2.12433991095465;2.75680720075089;2.53375234479293;2.76673291161913;3.37905056163788;2.83209444307479;4.50561788521829;2.20635182314303;3.91202946372234;2.33353972899358;4.50997328650962;3.51101002477435;3.32671046779238;3.78621845510159;4.04820219607644;2.22453451561005;1;1;3.400244;1;1;1;1;2.302462;4.253712;3.08235;2.718569;1;2.605249;3.573757;1;1;1;1;1;1;3.361935;3.188445;2.417717;3.323561;3.259124;3.404671
68;2;30;1;0;5000;5900;1;15;325;3.69897000433602;3.77085201164214;0;1.17609125905568;2.51188336097887;3.29930058871261;2.54320250946164;3.33136848638446;2.52124561291124;2.94461110793176;2.30413729102943;2.18594503766934;2.23745981113385;2.28323413237892;3.1322696687897;2.58593933232526;3.58493271188774;2.43959482877361;3.29561717629922;2.43247411919635;2.44594206680838;2.53115219901003;2.77800192451502;2.24720222864421;2.13161221186729;2.18716124235017;2.08858216452189;2.14572790578305;2.14988140028723;2.36735499135022;2.0216462429411;3.07464677227252;2.20505496578415;2.18360252716324;2.21240122373237;2.47972427536165;2.5628832159573;2.47541720935374;3.51973720280498;2.12433991095465;2.75680720075089;2.53375234479293;2.76673291161913;3.37905056163788;2.83209444307479;4.50561788521829;2.20635182314303;3.91202946372234;2.33353972899358;4.50997328650962;3.51101002477435;3.32671046779238;3.78621845510159;4.04820219607644;2.22453451561005;1;1;1;1;1;1;1;2.302462;4.253712;3.08235;2.718569;1;2.605249;3.573757;1;1;1;2.075129;1;1;3.361935;3.188445;2.417717;3.323561;3.259124;3.404671
45;3;8;1;0;10000;8200;1;32;650;4;3.91381385238372;0;1.50514997831991;2.81291335664286;3.29930058871261;2.54320250946164;3.33136848638446;2.52124561291124;2.94461110793176;2.30413729102943;2.18594503766934;2.23745981113385;2.28323413237892;3.1322696687897;2.58593933232526;3.58493271188774;2.43959482877361;2.41355624326404;2.43247411919635;2.44594206680838;2.53115219901003;2.77800192451502;2.24720222864421;2.13161221186729;2.18716124235017;2.08858216452189;2.14572790578305;2.14988140028723;2.36735499135022;2.0216462429411;3.07464677227252;2.20505496578415;2.18360252716324;2.21240122373237;2.47972427536165;2.5628832159573;2.47541720935374;3.51973720280498;2.12433991095465;2.75680720075089;2.53375234479293;2.76673291161913;3.37905056163788;2.83209444307479;4.50561788521829;2.20635182314303;3.91202946372234;2.33353972899358;4.50997328650962;3.51101002477435;3.32671046779238;3.78621845510159;4.04820219607644;2.22453451561005;1;1;1;1;1;1;1;2.302462;4.253712;3.08235;2.718569;1;2.605249;3.573757;1;1;1;2.075129;1;1;3.361935;3.188445;2.417717;3.323561;3.259124;3.404671
45;3;20;1;0;20000;11500;1;74;1500;4.30102999566398;4.06069784035361;0;1.86923171973098;3.17609125905568;3.29930058871261;2.54320250946164;3.33136848638446;2.52124561291124;2.94461110793176;2.30413729102943;2.18594503766934;2.23745981113385;2.28323413237892;3.1322696687897;2.58593933232526;3.58493271188774;2.43959482877361;3.29561717629922;2.43247411919635;2.44594206680838;2.53115219901003;2.77800192451502;2.24720222864421;2.13161221186729;2.18716124235017;2.08858216452189;2.14572790578305;2.14988140028723;2.36735499135022;2.0216462429411;3.07464677227252;2.20505496578415;2.18360252716324;2.21240122373237;2.47972427536165;2.5628832159573;2.47541720935374;3.51973720280498;2.12433991095465;2.75680720075089;2.53375234479293;2.76673291161913;3.37905056163788;2.83209444307479;4.50561788521829;2.20635182314303;3.91202946372234;2.33353972899358;4.50997328650962;3.51101002477435;3.32671046779238;3.78621845510159;4.04820219607644;2.22453451561005;1;1;1;1;1;1;1;2.302462;4.253712;3.08235;2.718569;1;2.605249;3.573757;1;1;1;1;1;1;3.361935;3.188445;2.417717;3.323561;3.259124;3.404671
55;4;30;1;0;10000;8000;1;30;550;4;3.90308998699194;0;1.47712125471966;2.74036268949424;3.29930058871261;2.54320250946164;4.28588020256065;3.626474743356;2.22968699326937;3.18003084730744;3.82890753568842;3.07091638978975;3.79853621269151;3.1322696687897;2.58593933232526;3.58493271188774;3.65341842743192;4.11256210180924;4.0084586492562;4.22171297963188;3.60952280611687;3.9443867724375;4.00874465837667;3.85267436368364;3.10234489670439;4.35467318283299;2.91140592315142;2.89255999876967;4.46885109526007;3.37691315818969;2.29963817688237;2.20505496578415;2.18360252716324;2.21240122373237;2.47972427536165;2.5628832159573;3.46320170746022;3.51973720280498;3.78516282478141;2.75680720075089;2.53375234479293;2.76673291161913;2.25494251102376;3.97858642299128;2.2414941394042;3.53975702854426;3.91202946372234;3.92476742236085;2.38080044094893;2.38496754694837;2.36312148816913;2.12896031990924;4.04820219607644;3.33856936219102;1;1;3.400244;1;1;1;1;2.302462;4.253712;3.08235;1;1;2.605249;3.573757;1;1;1;1;2.671424;2.15365;3.361935;3.188445;2.417717;3.323561;3.259124;3.404671
45;1;20;1;0;3500;5500;1;70;122.5;3.54406804435028;3.74036268949424;0;1.84509804001426;2.08813608870055;2.28225546322899;3.55774066702523;3.33136848638446;2.52124561291124;1;1;1;1;1;1;1;1;1;2.41355624326404;2.43247411919635;2.44594206680838;2.53115219901003;1.9698178204238;2.24720222864421;2.13161221186729;2.18716124235017;1;1;1;1;1;2.29963817688237;2.20505496578415;2.18360252716324;2.21240122373237;2.47972427536165;2.5628832159573;2.47541720935374;2.36706545328246;2.12433991095465;2.75680720075089;2.53375234479293;2.76673291161913;1;1.96722096956597;1;1;2.84800066015709;2.93663138247969;1;1;1;1;2.86889033290433;2.22453451561005;2.09080788958823;2.03467826156653;3.400244;1;1;1;1;1;4.253712;1;1;1;2.605249;3.573757;1;1;1;1;1;1;2.000073;4.700008;1;3.323561;3.259124;3.404671
55;4;20;1;0;10000;9500;1;20;600;4;3.97772360528885;0;1.30102999566398;2.77815125038364;3.29930058871261;2.54320250946164;4.28588020256065;3.626474743356;1;1;1;1;1;4.14495141540325;2.58593933232526;3.58493271188774;3.65341842743192;2.41355624326404;2.43247411919635;2.44594206680838;2.53115219901003;3.9443867724375;4.00874465837667;3.85267436368364;3.10234489670439;4.35467318283299;2.91140592315142;2.89255999876967;2.36735499135022;3.37691315818969;2.29963817688237;2.20505496578415;2.18360252716324;2.21240122373237;2.47972427536165;2.5628832159573;3.46320170746022;3.51973720280498;3.78516282478141;4.58912371182732;2.53375234479293;2.76673291161913;2.25494251102376;3.97858642299128;2.2414941394042;3.53975702854426;3.91202946372234;3.92476742236085;2.38080044094893;2.38496754694837;2.36312148816913;2.12896031990924;4.04820219607644;3.33856936219102;1;1;3.400244;1;1;1;1;2.302462;4.253712;3.08235;1;1;2.605249;3.573757;1;1;1;1;1;1;3.361935;3.188445;1;3.323561;3.259124;3.404671
35;4;15;1;0;10000;5000;1;200;350;4;3.69897000433602;0;2.30102999566398;2.54406804435028;1;1;1;1;1;1;1;1;1;2.1901362459633;2.58593933232526;2.3523464334854;2.43959482877361;2.41355624326404;2.43247411919635;2.44594206680838;2.53115219901003;3.9443867724375;4.00874465837667;2.13161221186729;2.18716124235017;1;1;1;1;1;2.29963817688237;2.20505496578415;2.18360252716324;2.21240122373237;2.47972427536165;2.5628832159573;2.47541720935374;2.36706545328246;2.12433991095465;2.75680720075089;2.53375234479293;2.76673291161913;1;1.96722096956597;1;1;2.84800066015709;2.93663138247969;1;1;1;1;2.86889033290433;2.22453451561005;2.09080788958823;2.03467826156653;1;1;1;3.030641;1;2.302462;4.253712;3.08235;1;1;2.605249;3.573757;1;1;1;1;1;1;2.000073;4.700008;2.417717;3.323561;3.259124;3.404671
72;1;40;1;0;5000;4400;1;10;225;3.69897000433602;3.64345267648619;0;1;2.35218251811136;3.29930058871261;2.54320250946164;3.33136848638446;2.52124561291124;2.22968699326937;2.30413729102943;2.18594503766934;2.23745981113385;2.28323413237892;3.1322696687897;2.58593933232526;3.58493271188774;2.43959482877361;3.29561717629922;2.43247411919635;2.44594206680838;2.53115219901003;2.77800192451502;2.24720222864421;2.13161221186729;2.18716124235017;2.08858216452189;2.14572790578305;2.14988140028723;2.36735499135022;2.0216462429411;2.29963817688237;2.20505496578415;2.18360252716324;2.21240122373237;2.47972427536165;2.5628832159573;2.47541720935374;2.36706545328246;2.12433991095465;2.75680720075089;2.53375234479293;2.76673291161913;1;1.96722096956597;1;1;2.84800066015709;3.92476742236085;2.38080044094893;2.38496754694837;2.36312148816913;2.12896031990924;2.86889033290433;1;1;1;3.400244;1;1;3.030641;1;2.302462;4.253712;3.08235;2.718569;1;1;3.573757;1;1;1;1;1;1;3.361935;3.188445;2.417717;3.323561;3.259124;3.404671
55;4;20;1;0;10000;5900;1;27.5;650;4;3.77085201164214;0;1.43933269383026;2.81291335664286;2.28225546322899;3.55774066702523;3.33136848638446;2.52124561291124;1;1;1;1;1;1;1;1;1;2.41355624326404;2.43247411919635;2.44594206680838;2.53115219901003;1.9698178204238;2.24720222864421;2.13161221186729;2.18716124235017;1;1;1;1;1;2.29963817688237;2.20505496578415;2.18360252716324;2.21240122373237;2.47972427536165;2.5628832159573;2.47541720935374;2.36706545328246;2.12433991095465;2.75680720075089;2.53375234479293;2.76673291161913;1;1.96722096956597;1;1;2.84800066015709;2.93663138247969;1;1;1;1;2.86889033290433;2.22453451561005;2.09080788958823;2.03467826156653;3.400244;1;1;1;1;2.302462;4.253712;3.08235;2.718569;1;2.605249;3.573757;1;1;1;1;1;1;3.361935;3.188445;2.417717;3.323561;3.259124;3.404671
55;3;15;1;0;20000;9500;1;65;1100;4.30102999566398;3.97772360528885;0;1.81291335664286;3.04139268515822;3.29930058871261;2.54320250946164;3.33136848638446;2.52124561291124;2.22968699326937;2.30413729102943;2.18594503766934;2.23745981113385;2.28323413237892;3.1322696687897;2.58593933232526;3.58493271188774;2.43959482877361;3.29561717629922;2.43247411919635;3.39423935463136;2.53115219901003;2.77800192451502;2.24720222864421;2.13161221186729;2.18716124235017;2.72067088037479;2.14572790578305;2.14988140028723;2.36735499135022;2.0216462429411;2.29963817688237;2.20505496578415;2.18360252716324;2.21240122373237;2.47972427536165;2.5628832159573;2.47541720935374;2.36706545328246;2.8786203527613;3.69916605436049;4.4868514378954;2.76673291161913;2.25494251102376;3.97858642299128;3.36761859499357;3.53975702854426;3.91202946372234;3.92476742236085;2.38080044094893;2.38496754694837;2.36312148816913;2.12896031990924;2.86889033290433;2.22453451561005;1;1;3.400244;1;1;1;1;2.302462;4.253712;3.08235;1;1;2.605249;3.573757;1;1;1;1;1;1;3.361935;3.188445;2.417717;3.323561;3.259124;3.404671
